country_code,category,indicator,value
AZE,econ,gdp_per_capita_ppp,14555.7967348653
AZE,econ,gdp_ppp,144681286267.109
BHR,econ,gci_overall,63.63291244666616
BHR,econ,gdp_us,37652500000
BHR,econ,gdp_growth_annual,1.77943344650697
BHR,econ,gdp_per_capita_us,23991.05667694
BHR,econ,gdp_per_capita_growth_annual,-3.10804991646285
BHR,econ,gdp_per_capita_ppp,47353.1183775409
BHR,econ,gdp_ppp,74317830753.3293
BGD,econ,gci_overall,52.07923886957091
BGD,econ,gdp_us,274039092455.306
BGD,econ,gdp_growth_annual,7.86374303036237
BGD,econ,gdp_per_capita_us,1698.35039428122
BGD,econ,gdp_per_capita_growth_annual,6.73705130340723
BGD,econ,gdp_per_capita_ppp,4549.61764626729
BGD,econ,gdp_ppp,734108282366.193
BEL,econ,gci_overall,76.61015539007471
BEL,econ,gdp_us,543734366831.215
BEL,econ,gdp_growth_annual,1.81229599862863
BEL,econ,gdp_per_capita_us,47583.0749405066
BEL,econ,gdp_per_capita_growth_annual,1.34991515111142
BEL,econ,gdp_per_capita_ppp,54330.2871936942
BEL,econ,gdp_ppp,620835125597.852
BEN,econ,gci_overall,44.39858876747354
BEN,econ,gdp_us,14250985958.6727
BEN,econ,gdp_growth_annual,6.69725946087986
BEN,econ,gdp_per_capita_us,1240.82946441954
BEN,econ,gdp_per_capita_growth_annual,3.818777310836
BEN,econ,gdp_per_capita_ppp,3237.77368242688
BEN,econ,gdp_ppp,37185986155.8095
BOL,econ,gci_overall,51.39667601916563
BOL,econ,gdp_us,40287647930.4761
BOL,econ,gdp_growth_annual,4.22362351118875
BOL,econ,gdp_per_capita_us,3548.59015508448
BOL,econ,gdp_per_capita_growth_annual,2.75215454115727
BOL,econ,gdp_per_capita_ppp,8866.37883394526
BOL,econ,gdp_ppp,100661257927.575
BIH,econ,gci_overall,54.15512388451868
BIH,econ,gdp_us,20183510561.2553
BIH,econ,gdp_growth_annual,3.74007109201324
BIH,econ,gdp_per_capita_us,6072.18462285304
BIH,econ,gdp_per_capita_growth_annual,4.60140672282768
BIH,econ,gdp_per_capita_ppp,15387.584281639
BIH,econ,gdp_ppp,51147237633.6842
BWA,econ,gci_overall,54.53541055287048
BWA,econ,gdp_us,18663265549.0196
BWA,econ,gdp_growth_annual,4.47883655345764
BWA,econ,gdp_per_capita_us,8279.60173877574
BWA,econ,gdp_per_capita_growth_annual,2.20777715684612
BWA,econ,gdp_per_capita_ppp,18063.7639328552
BWA,econ,gdp_ppp,40717999938.9111
BRA,econ,gci_overall,59.5074453033107
BRA,econ,gdp_us,1885482534238.33
BRA,econ,gdp_growth_annual,1.31722399870793
BRA,econ,gdp_per_capita_us,9001.23424863499
BRA,econ,gdp_per_capita_growth_annual,0.526155826049262
BRA,econ,gdp_per_capita_ppp,14951.8109956354
BRA,econ,gdp_ppp,3131945876397.82
BRN,econ,gci_overall,61.4285783770839
BRN,econ,gdp_us,13567351175.0315
BRN,econ,gdp_growth_annual,0.0522377907767719
BRN,econ,gdp_per_capita_us,31628.3287914349
BRN,econ,gdp_per_capita_growth_annual,-0.99478850862225
BRN,econ,gdp_per_capita_ppp,61859.9779118091
BRN,econ,gdp_ppp,26535579845.0055
BGR,econ,gci_overall,63.55997367305849
BGR,econ,gdp_us,66230155099.5775
BGR,econ,gdp_growth_annual,3.09244765360886
BGR,econ,gdp_per_capita_us,9427.73043039881
BGR,econ,gdp_per_capita_growth_annual,3.83955211868788
BGR,econ,gdp_per_capita_ppp,23634.1733970566
BGR,econ,gdp_ppp,166030942578.739
BFA,econ,gci_overall,43.89803312471886
BFA,econ,gdp_us,16059910870.6239
BFA,econ,gdp_growth_annual,6.73123560805429
BFA,econ,gdp_per_capita_us,813.096848960038
BFA,econ,gdp_per_capita_growth_annual,3.71461846870629
BFA,econ,gdp_per_capita_ppp,2171.97396576064
BFA,econ,gdp_ppp,42899819803.8102
BDI,econ,gci_overall,37.52763496572845
BDI,econ,gdp_us,3036931818.18182
BDI,econ,gdp_growth_annual,1.60993308234522
BDI,econ,gdp_per_capita_us,271.752044376648
BDI,econ,gdp_per_capita_growth_annual,-1.55740735383216
BDI,econ,gdp_per_capita_ppp,780.074937173306
BDI,econ,gdp_ppp,8717632291.23795
KHM,econ,gci_overall,50.1852772938507
KHM,econ,gdp_us,24571753583.4922
KHM,econ,gdp_growth_annual,7.469169206999
KHM,econ,gdp_per_capita_us,1512.12670972847
KHM,econ,gdp_per_capita_growth_annual,5.87937290487541
KHM,econ,gdp_per_capita_ppp,4260.6589650485
KHM,econ,gdp_ppp,69234847528.9271
CMR,econ,gci_overall,45.09942938304439
CMR,econ,gdp_us,38694156862.9922
CMR,econ,gdp_growth_annual,4.06248684068682
CMR,econ,gdp_per_capita_us,1534.49370193468
CMR,econ,gdp_per_capita_growth_annual,1.37927140120948
CMR,econ,gdp_per_capita_ppp,3691.33429266919
CMR,econ,gdp_ppp,93081560370.1737
CAN,econ,gci_overall,79.92199295786679
CAN,econ,gdp_us,1716262621082.22
CAN,econ,gdp_growth_annual,2.01363918733426
CAN,econ,gdp_per_capita_us,46313.1713712961
CAN,econ,gdp_per_capita_growth_annual,0.597463532971702
CAN,econ,gdp_per_capita_ppp,50939.392593709
CAN,econ,gdp_ppp,1887700039980.41
CPV,econ,gci_overall,50.18516211015324
CPV,econ,gdp_us,1966983316.56524
CPV,econ,gdp_growth_annual,4.53116168333302
CPV,econ,gdp_per_capita_us,3617.32748873182
CPV,econ,gdp_per_capita_growth_annual,3.32584693684328
CPV,econ,gdp_per_capita_ppp,7031.35818821982
CPV,econ,gdp_ppp,3823420547.93373
TCD,econ,gci_overall,35.52021394107925
TCD,econ,gdp_us,11239167048.4916
TCD,econ,gdp_growth_annual,2.37403780037786
TCD,econ,gdp_per_capita_us,726.149881109447
TCD,econ,gdp_per_capita_growth_annual,-0.674995563522543
TCD,econ,gdp_per_capita_ppp,1614.71782309205
TCD,econ,gdp_ppp,24992200401.0808
CHL,econ,gci_overall,70.26440664084289
CHL,econ,gdp_us,298258019275.049
CHL,econ,gdp_growth_annual,3.94932089095181
CHL,econ,gdp_per_capita_us,15924.7942393064
CHL,econ,gdp_per_capita_growth_annual,2.51338504277558
CHL,econ,gdp_per_capita_ppp,25512.7684280203
CHL,econ,gdp_ppp,477832721931.34
CHN,econ,gci_overall,72.60927208452368
CHN,econ,gdp_us,13894817549374.2
CHN,econ,gdp_growth_annual,6.74977383254181
CHN,econ,gdp_per_capita_us,9976.67713725865
CHN,econ,gdp_per_capita_growth_annual,6.26420964046642
CHN,econ,gdp_per_capita_ppp,15614.3052820791
CHN,econ,gdp_ppp,21746511395510
COL,econ,gci_overall,61.63027775677923
COL,econ,gdp_us,333568923004.469
COL,econ,gdp_growth_annual,2.5153244557176
COL,econ,gdp_per_capita_us,6716.91159778134
COL,econ,gdp_per_capita_growth_annual,0.964597424962776
COL,econ,gdp_per_capita_ppp,15055.6853046331
COL,econ,gdp_ppp,747681231031.764
COD,econ,gci_overall,38.24125507766902
COD,econ,gdp_us,46831342212.5473
COD,econ,gdp_growth_annual,5.82112109989339
COD,econ,gdp_per_capita_us,557.064418324276
COD,econ,gdp_per_capita_growth_annual,2.46109267100694
COD,econ,gdp_per_capita_ppp,1112.34609176137
COD,econ,gdp_ppp,93512812465.6893
CRI,econ,gci_overall,62.13872602349763
CRI,econ,gdp_us,60553901420.085
CRI,econ,gdp_growth_annual,2.6603752941224
CRI,econ,gdp_per_capita_us,12112.1344206452
CRI,econ,gdp_per_capita_growth_annual,1.64419088626954
CRI,econ,gdp_per_capita_ppp,20374.5902902574
CRI,econ,gdp_ppp,101861562055.315
CIV,econ,gci_overall,47.56758460805819
CIV,econ,gdp_us,58011466450.8643
CIV,econ,gdp_growth_annual,6.89028431967284
CIV,econ,gdp_per_capita_us,2314.05068144953
CIV,econ,gdp_per_capita_growth_annual,4.19658336772906
CIV,econ,gdp_per_capita_ppp,5156.0938486893
CIV,econ,gdp_ppp,129259297438.283
HRV,econ,gci_overall,60.11451491151299
HRV,econ,gdp_us,61375222347.0256
HRV,econ,gdp_growth_annual,2.80760970078776
HRV,econ,gdp_per_capita_us,15014.0850191716
HRV,econ,gdp_per_capita_growth_annual,3.73029816624559
HRV,econ,gdp_per_capita_ppp,29455.5832646874
HRV,econ,gdp_ppp,120409799859.47
CYP,econ,gci_overall,65.57248579660843
CYP,econ,gdp_us,25309818138.8758
CYP,econ,gdp_growth_annual,5.24074782806838
CYP,econ,gdp_per_capita_us,28689.7067225792
CYP,econ,gdp_per_capita_growth_annual,2.79501433288559
CYP,econ,gdp_per_capita_ppp,39737.3251870293
CYP,econ,gdp_ppp,36328662360.3176
CZE,econ,gci_overall,71.17671553167794
CZE,econ,gdp_us,248908731817.502
CZE,econ,gdp_growth_annual,3.1813140503092
CZE,econ,gdp_per_capita_us,23415.8436273041
CZE,econ,gdp_per_capita_growth_annual,2.83682396198071
CZE,econ,gdp_per_capita_ppp,42425.1669515594
CZE,econ,gdp_ppp,450976470083.056
DNK,econ,gci_overall,80.62462032924725
DNK,econ,gdp_us,356879499797.896
DNK,econ,gdp_growth_annual,2.17564638865319
DNK,econ,gdp_per_capita_us,61598.5367043936
DNK,econ,gdp_per_capita_growth_annual,1.67027371371931
DNK,econ,gdp_per_capita_ppp,59276.2125135595
DNK,econ,gdp_ppp,343424798762.209
DOM,econ,gci_overall,57.38287791183124
DOM,econ,gdp_us,85555378043.7999
DOM,econ,gdp_growth_annual,6.98252758438238
DOM,econ,gdp_per_capita_us,8050.63044036673
DOM,econ,gdp_per_capita_growth_annual,5.83455956557799
DOM,econ,gdp_per_capita_ppp,18143.2244783874
DOM,econ,gdp_ppp,192811040163.862
ECU,econ,gci_overall,55.84635886767359
ECU,econ,gdp_us,107562008000
ECU,econ,gdp_growth_annual,1.28929193290502
ECU,econ,gdp_per_capita_us,6295.93539868079
ECU,econ,gdp_per_capita_growth_annual,-0.483387784029659
ECU,econ,gdp_per_capita_ppp,11843.3936365093
ECU,econ,gdp_ppp,202336764977.653
EGY,econ,gci_overall,53.59113101792448
EGY,econ,gdp_us,249712999437.254
EGY,econ,gdp_growth_annual,5.31412103746398
EGY,econ,gdp_per_capita_us,2537.1253654904
EGY,econ,gdp_per_capita_growth_annual,3.19443129839827
EGY,econ,gdp_per_capita_ppp,11643.2204975294
EGY,econ,gdp_ppp,1145967618744.53
SLV,econ,gci_overall,52.81964556838003
SLV,econ,gdp_us,26117400000
SLV,econ,gdp_growth_annual,2.43096049921077
SLV,econ,gdp_per_capita_us,4067.65944881154
SLV,econ,gdp_per_capita_growth_annual,1.91053750875901
SLV,econ,gdp_per_capita_ppp,8825.45174942152
SLV,econ,gdp_ppp,56665966367.3877
EST,econ,gci_overall,70.75275760242242
EST,econ,gdp_us,30631142226.8533
EST,econ,gdp_growth_annual,4.35546476501582
EST,econ,gdp_per_capita_us,23170.7073775514
EST,econ,gdp_per_capita_growth_annual,3.99289820775672
EST,econ,gdp_per_capita_ppp,37473.2547812386
EST,econ,gdp_ppp,49538780935.9374
SWZ,econ,gci_overall,45.34611222217629
SWZ,econ,gdp_us,4665424249.06156
SWZ,econ,gdp_growth_annual,2.37160969391897
SWZ,econ,gdp_per_capita_us,4106.1971526456
SWZ,econ,gdp_per_capita_growth_annual,1.3410378343645
SWZ,econ,gdp_per_capita_ppp,8728.79177951162
SWZ,econ,gdp_ppp,9917574660.75508
ETH,econ,gci_overall,44.45183107974748
ETH,econ,gdp_us,84269348327.3454
ETH,econ,gdp_growth_annual,6.81614779681703
ETH,econ,gdp_per_capita_us,771.523813864476
ETH,econ,gdp_per_capita_growth_annual,4.05389404381921
ETH,econ,gdp_per_capita_ppp,2154.7546051196
ETH,econ,gdp_ppp,235352121497.407
FIN,econ,gci_overall,80.26160620004491
FIN,econ,gdp_us,275946554578.823
FIN,econ,gdp_growth_annual,1.51758861140196
FIN,econ,gdp_per_capita_us,50030.8773106501
FIN,econ,gdp_per_capita_growth_annual,1.38302388903411
FIN,econ,gdp_per_capita_ppp,51318.3418366854
FIN,econ,gdp_ppp,283047597358.784
FRA,econ,gci_overall,78.0073276297717
FRA,econ,gdp_us,2787863958885.49
FRA,econ,gdp_growth_annual,1.79286392711333
FRA,econ,gdp_per_capita_us,41631.0907389044
FRA,econ,gdp_per_capita_growth_annual,1.63852667485413
FRA,econ,gdp_per_capita_ppp,48136.2068705809
FRA,econ,gdp_ppp,3223484993309.12
GMB,econ,gci_overall,45.45061916307996
GMB,econ,gdp_us,1670670668.5939
GMB,econ,gdp_growth_annual,7.23489033258579
GMB,econ,gdp_per_capita_us,732.717513775219
GMB,econ,gdp_per_capita_growth_annual,4.12107892452607
GMB,econ,gdp_per_capita_ppp,2210.63867300666
GMB,econ,gdp_ppp,5040481659.59984
GEO,econ,gci_overall,60.87606347472297
GEO,econ,gdp_us,17599700090.762
GEO,econ,gdp_growth_annual,4.86993477619603
GEO,econ,gdp_per_capita_us,4722.78778321766
GEO,econ,gdp_per_capita_growth_annual,4.91088036824362
GEO,econ,gdp_per_capita_ppp,14604.3844435456
GEO,econ,gdp_ppp,54423954243.7106
DEU,econ,gci_overall,82.83885508048462
DEU,econ,gdp_us,3963767526250.98
DEU,econ,gdp_growth_annual,1.26799523225071
DEU,econ,gdp_per_capita_us,47810.5076706348
DEU,econ,gdp_per_capita_growth_annual,0.964114715764183
DEU,econ,gdp_per_capita_ppp,56689.0957331988
DEU,econ,gdp_ppp,4699853812633.71
GHA,econ,gci_overall,51.33058966372455
GHA,econ,gdp_us,65556464048.1539
GHA,econ,gdp_growth_annual,6.26348073195742
GHA,econ,gdp_per_capita_us,2202.31216442504
GHA,econ,gdp_per_capita_growth_annual,3.95866714679696
GHA,econ,gdp_per_capita_ppp,5320.97563352151
GHA,econ,gdp_ppp,158390056348.403
GRC,econ,gci_overall,62.09629874676801
GRC,econ,gdp_us,218138367208.799
GRC,econ,gdp_growth_annual,1.93437065932918
GRC,econ,gdp_per_capita_us,20324.3049917812
GRC,econ,gdp_per_capita_growth_annual,2.14138527826017
GRC,econ,gdp_per_capita_ppp,31467.072960927
GRC,econ,gdp_ppp,337732380975.02
GTM,econ,gci_overall,53.36270658301328
GTM,econ,gdp_us,73118147941.2704
GTM,econ,gdp_growth_annual,3.21490625017888
GTM,econ,gdp_per_capita_us,4472.89237082577
GTM,econ,gdp_per_capita_growth_annual,1.57621701157954
GTM,econ,gdp_per_capita_ppp,8654.26854760144
GTM,econ,gdp_ppp,141470895234.213
GIN,econ,gci_overall,43.23127279714448
GIN,econ,gdp_us,10907214993.5687
GIN,econ,gdp_growth_annual,6.1997746873985
GIN,econ,gdp_per_capita_us,878.599613250501
GIN,econ,gdp_per_capita_growth_annual,3.23321207265626
GIN,econ,gdp_per_capita_ppp,2556.77368136728
GIN,econ,gdp_ppp,31740601534.5241
HTI,econ,gci_overall,36.4508554714887
HTI,econ,gdp_us,15965670198.4548
HTI,econ,gdp_growth_annual,1.66782666363679
HTI,econ,gdp_per_capita_us,1435.35175551073
HTI,econ,gdp_per_capita_growth_annual,0.380797970347516
HTI,econ,gdp_per_capita_ppp,3065.20507847435
HTI,econ,gdp_ppp,34094815563.9641
HND,econ,gci_overall,52.46127891787915
HND,econ,gdp_us,24024189735.8876
HND,econ,gdp_growth_annual,3.69672956910365
HND,econ,gdp_per_capita_us,2505.7767518955998
HND,econ,gdp_per_capita_growth_annual,1.98232777609925
HND,econ,gdp_per_capita_ppp,5810.4295077939
HND,econ,gdp_ppp,55707620735.4232
HKG,econ,gci_overall,82.25146144499804
HKG,econ,gdp_us,361696880780.762
HKG,econ,gdp_growth_annual,2.8474613899544
HKG,econ,gdp_per_capita_us,48543.4009905733
HKG,econ,gdp_per_capita_growth_annual,2.02893307691932
HKG,econ,gdp_per_capita_ppp,62551.0585892232
HKG,econ,gdp_ppp,466067937548.302
HUN,econ,gci_overall,64.30588346728426
HUN,econ,gdp_us,160418835850.907
HUN,econ,gdp_growth_annual,5.40529410393094
HUN,econ,gdp_per_capita_us,16410.1872639683
HUN,econ,gdp_per_capita_growth_annual,5.53901901816371
HUN,econ,gdp_per_capita_ppp,32834.0393954427
HUN,econ,gdp_ppp,320971253488.671
ISL,econ,gci_overall,74.50933539957904
ISL,econ,gdp_us,25737594324.022
ISL,econ,gdp_growth_annual,3.81442300431327
ISL,econ,gdp_per_capita_us,72968.7042280499
ISL,econ,gdp_per_capita_growth_annual,1.07102457659505
ISL,econ,gdp_per_capita_ppp,58945.2341945835
ISL,econ,gdp_ppp,20791221950.3477
IND,econ,gci_overall,62.02034109462025
IND,econ,gdp_us,2713165057513.35
IND,econ,gdp_growth_annual,6.11958684136602
IND,econ,gdp_per_capita_us,2005.86300452403
IND,econ,gdp_per_capita_growth_annual,5.0244733311182
IND,econ,gdp_per_capita_ppp,6655.06986000407
IND,econ,gdp_ppp,9001762811692.04
IDN,econ,gci_overall,64.93514038690243
IDN,econ,gdp_us,1042240309412.58
IDN,econ,gdp_growth_annual,5.16970560898147
IDN,econ,gdp_per_capita_us,3893.84642475571
IDN,econ,gdp_per_capita_growth_annual,3.98405714717092
IDN,econ,gdp_per_capita_ppp,11648.5426729456
IDN,econ,gdp_ppp,3117888944584.7
IRN,econ,gci_overall,54.85298037704116
IRN,econ,gdp_us,453996479250.212
IRN,econ,gdp_growth_annual,-6.02597852573442
IRN,econ,gdp_per_capita_us,5550.06095701484
IRN,econ,gdp_per_capita_growth_annual,-7.31991842608916
IRN,econ,gdp_per_capita_ppp,13800.0234652712
IRN,econ,gdp_ppp,1128845631665.5
IRL,econ,gci_overall,75.67779840104805
IRL,econ,gdp_us,382674360648.245
IRL,econ,gdp_growth_annual,8.16987071841437
IRL,econ,gdp_per_capita_us,78621.2279310086
IRL,econ,gdp_per_capita_growth_annual,6.83804759199045
IRL,econ,gdp_per_capita_ppp,86800.5774159093
IRL,econ,gdp_ppp,422485839265.694
ISR,econ,gci_overall,76.63028900062426
ISR,econ,gdp_us,370587977125.732
ISR,econ,gdp_growth_annual,3.45370255788211
ISR,econ,gdp_per_capita_us,41719.7254385703
ISR,econ,gdp_per_capita_growth_annual,1.47961751897985
ISR,econ,gdp_per_capita_ppp,41469.5507734912
ISR,econ,gdp_ppp,368365725610.767
ITA,econ,gci_overall,70.76946152203722
ITA,econ,gdp_us,2091544955092.31
ITA,econ,gdp_growth_annual,0.944089468582305
ITA,econ,gdp_per_capita_us,34615.7568910987
ITA,econ,gdp_per_capita_growth_annual,1.13612992123255
ITA,econ,gdp_per_capita_ppp,44471.8706651752
ITA,econ,gdp_ppp,2687068696082.25
JAM,econ,gci_overall,57.87941447825264
JAM,econ,gdp_us,15713908816.1463
JAM,econ,gdp_growth_annual,1.94087814684517
JAM,econ,gdp_per_capita_us,5354.2368587703
JAM,econ,gdp_per_capita_growth_annual,1.45452492809596
JAM,econ,gdp_per_capita_ppp,9975.19907347599
JAM,econ,gdp_ppp,29275762876.7864
JPN,econ,gci_overall,82.46773042806363
JPN,econ,gdp_us,4954806619995.19
JPN,econ,gdp_growth_annual,0.323207337906922
JPN,econ,gdp_per_capita_us,39159.4235633952
JPN,econ,gdp_per_capita_growth_annual,0.526738907751451
JPN,econ,gdp_per_capita_ppp,42811.0363720993
JPN,econ,gdp_ppp,5416841902228.99
JOR,econ,gci_overall,59.29371268492383
JOR,econ,gdp_us,42932112676.0563
JOR,econ,gdp_growth_annual,1.93409167155136
JOR,econ,gdp_per_capita_us,4312.18011672108
JOR,econ,gdp_per_capita_growth_annual,0.123545168236532
JOR,econ,gdp_per_capita_ppp,10266.916995126
JOR,econ,gdp_ppp,102217538539.562
KAZ,econ,gci_overall,61.80479518898739
KAZ,econ,gdp_us,179339994859.384
KAZ,econ,gdp_growth_annual,4.09999999987123
KAZ,econ,gdp_per_capita_us,9812.60140498928
KAZ,econ,gdp_per_capita_growth_annual,2.74027498197631
KAZ,econ,gdp_per_capita_ppp,26166.5389044589
KAZ,econ,gdp_ppp,478232709037.535
KEN,econ,gci_overall,53.66756209422506
KEN,econ,gdp_us,87778582964.1388
KEN,econ,gdp_growth_annual,6.31845070162866
KEN,econ,gdp_per_capita_us,1707.98680529003
KEN,econ,gdp_per_capita_growth_annual,3.89485265240693
KEN,econ,gdp_per_capita_ppp,4306.20698490108
KEN,econ,gdp_ppp,221308938637.091
KOR,econ,gci_overall,78.83839538847262
KOR,econ,gdp_us,1724845615629.26
KOR,econ,gdp_growth_annual,2.90740377377135
KOR,econ,gdp_per_capita_us,33422.9442100836
KOR,econ,gdp_per_capita_growth_annual,2.41941019228105
KOR,econ,gdp_per_capita_ppp,43678.5011798023
KOR,econ,gdp_ppp,2254100380376.12
KWT,econ,gci_overall,62.14279655464797
KWT,econ,gdp_us,140645364238.411
KWT,econ,gdp_growth_annual,1.24627381406719
KWT,econ,gdp_per_capita_us,33994.3819171507
KWT,econ,gdp_per_capita_growth_annual,-0.741130963542489
KWT,econ,gdp_per_capita_ppp,51708.2536121239
KWT,econ,gdp_ppp,213933178168.484
KGZ,econ,gci_overall,53.02411429595581
KGZ,econ,gdp_us,8271108638.39931
KGZ,econ,gdp_growth_annual,3.75791011727753
KGZ,econ,gdp_per_capita_us,1308.14016549619
KGZ,econ,gdp_per_capita_growth_annual,1.7132090986445
KGZ,econ,gdp_per_capita_ppp,5258.19559200522
KGZ,econ,gdp_ppp,33246519089.1306
LAO,econ,gci_overall,49.26590456313054
LAO,econ,gdp_us,17953786416.1431
LAO,econ,gdp_growth_annual,6.24796000755872
LAO,econ,gdp_per_capita_us,2542.4865281792
LAO,econ,gdp_per_capita_growth_annual,4.61588222048861
LAO,econ,gdp_per_capita_ppp,7777.78103179085
LAO,econ,gdp_ppp,54922855200.4583
LVA,econ,gci_overall,66.24561767032195
LVA,econ,gdp_us,34416012859.1866
LVA,econ,gdp_growth_annual,4.02431104454983
LVA,econ,gdp_per_capita_us,17858.2799784486
LVA,econ,gdp_per_capita_growth_annual,4.83797004196551
LVA,econ,gdp_per_capita_ppp,31771.4411689115
LVA,econ,gdp_ppp,61229095363.2559
LBN,econ,gci_overall,57.71841300544018
LBN,econ,gdp_us,54961275741.5589
LBN,econ,gdp_growth_annual,-1.92640477078561
LBN,econ,gdp_per_capita_us,8024.80327081387
LBN,econ,gdp_per_capita_growth_annual,-2.45697312281644
LBN,econ,gdp_per_capita_ppp,15992.3210915018
LBN,econ,gdp_ppp,109530207731.614
LSO,econ,gci_overall,42.31866713655996
LSO,econ,gdp_us,2575892261.54044
LSO,econ,gdp_growth_annual,-0.452672992848008
LSO,econ,gdp_per_capita_us,1221.88376322756
LSO,econ,gdp_per_capita_growth_annual,-1.24220197279783
LSO,econ,gdp_per_capita_ppp,2815.49832424344
LSO,econ,gdp_ppp,5935442113.28397
LBR,econ,gci_overall,40.54749445764337
LBR,econ,gdp_us,3264000000
LBR,econ,gdp_growth_annual,1.22255131299607
LBR,econ,gdp_per_capita_us,677.322178545363
LBR,econ,gdp_per_capita_growth_annual,-1.22975996453046
LBR,econ,gdp_per_capita_ppp,1533.47153398619
LBR,econ,gdp_ppp,7389764052.43416
LTU,econ,gci_overall,67.11914960675828
LTU,econ,gdp_us,53722883091.3513
LTU,econ,gdp_growth_annual,3.9368459012309
LTU,econ,gdp_per_capita_us,19176.1765182085
LTU,econ,gdp_per_capita_growth_annual,4.93334807196575
LTU,econ,gdp_per_capita_ppp,37493.4761888753
LTU,econ,gdp_ppp,105039585762.61
LUX,econ,gci_overall,76.63068227747486
LUX,econ,gdp_us,70919958015.5247
LUX,econ,gdp_growth_annual,3.11083626560442
LUX,econ,gdp_per_capita_us,116654.26106674
LUX,econ,gdp_per_capita_growth_annual,1.14105379601197
LUX,econ,gdp_per_capita_ppp,120325.92117394
LUX,econ,gdp_ppp,73152143777.697
MKD,econ,gci_overall,56.62004145877089
MKD,econ,gdp_us,12683073866.1105
MKD,econ,gdp_growth_annual,2.89999999999999
MKD,econ,gdp_per_capita_us,6088.97244500876
MKD,econ,gdp_per_capita_growth_annual,2.85247633413637
MKD,econ,gdp_per_capita_ppp,17197.845002956
MKD,econ,gdp_ppp,35822388831.6671
MWI,econ,gci_overall,42.43642380478056
MWI,econ,gdp_us,6917301908.62757
MWI,econ,gdp_growth_annual,3.1700032203733
MWI,econ,gdp_per_capita_us,381.258987601084
MWI,econ,gdp_per_capita_growth_annual,0.480027001947178
MWI,econ,gdp_per_capita_ppp,1067.92232994465
MWI,econ,gdp_ppp,19375651227.7197
MYS,econ,gci_overall,74.3814534579872
MYS,econ,gdp_us,358715057123.739
MYS,econ,gdp_growth_annual,4.769927023631
MYS,econ,gdp_per_capita_us,11377.4550023015
MYS,econ,gdp_per_capita_growth_annual,3.3624412141553
MYS,econ,gdp_per_capita_ppp,28228.9594497661
MYS,econ,gdp_ppp,890019147473.504
MLI,econ,gci_overall,43.63021367008278
MLI,econ,gdp_us,17070758732.1991
MLI,econ,gdp_growth_annual,4.74648432724561
MLI,econ,gdp_per_capita_us,894.802186858006
MLI,econ,gdp_per_capita_growth_annual,1.64271397537101
MLI,econ,gdp_per_capita_ppp,2339.34141732379
MLI,econ,gdp_ppp,44629230363.8639
MLT,econ,gci_overall,68.7532284965104
MLT,econ,gdp_us,14750790658.4025
MLT,econ,gdp_growth_annual,5.17859848221423
MLT,econ,gdp_per_capita_us,30437.2215058962
MLT,econ,gdp_per_capita_growth_annual,1.56919487253735
MLT,econ,gdp_per_capita_ppp,45534.4413180741
MLT,econ,gdp_ppp,22067356295.9783
MRT,econ,gci_overall,40.7709392972548
MRT,econ,gdp_us,7049169770.86399
MRT,econ,gdp_growth_annual,2.11526763746781
MRT,econ,gdp_per_capita_us,1600.87646860561
MRT,econ,gdp_per_capita_growth_annual,-0.684871982415757
MRT,econ,gdp_per_capita_ppp,5165.25670676642
MRT,econ,gdp_ppp,22744272996.782
MUS,econ,gci_overall,63.74144920345743
MUS,econ,gdp_us,14181951058.5129
MUS,econ,gdp_growth_annual,3.75967723144153
MUS,econ,gdp_per_capita_us,11208.3438184474
MUS,econ,gdp_per_capita_growth_annual,3.70309459685545
MUS,econ,gdp_per_capita_ppp,22749.1287827737
MUS,econ,gdp_ppp,28784540896.2299
MEX,econ,gci_overall,64.60294997499535
MEX,econ,gdp_us,1222348807283.2
MEX,econ,gdp_growth_annual,2.19499204896051
MEX,econ,gdp_per_capita_us,9686.51378326598
MEX,econ,gdp_per_capita_growth_annual,1.05030514644675
MEX,econ,gdp_per_capita_ppp,20348.7899134138
MEX,econ,gdp_ppp,2567829834020.14
MDA,econ,gci_overall,55.53068359756738
MDA,econ,gdp_us,11456717193.2501
MDA,econ,gdp_growth_annual,4.30147772232226
MDA,econ,gdp_per_capita_us,4233.74343674119
MDA,econ,gdp_per_capita_growth_annual,6.19432639929207
MDA,econ,gdp_per_capita_ppp,12674.4455300473
MDA,econ,gdp_ppp,34297670652.1389
MNG,econ,gci_overall,52.7426329261588
MNG,econ,gdp_us,13108769495.7425
MNG,econ,gdp_growth_annual,7.2466296361045
MNG,econ,gdp_per_capita_us,4134.98719823511
MNG,econ,gdp_per_capita_growth_annual,5.33766339043996
MNG,econ,gdp_per_capita_ppp,12205.8430364275
MNG,econ,gdp_ppp,38695061240.8267
MNE,econ,gci_overall,59.61710520196012
MNE,econ,gdp_us,5504255213.57871
MNE,econ,gdp_growth_annual,5.07791065599665
MNE,econ,gdp_per_capita_us,8846.0565253174609
MNE,econ,gdp_per_capita_growth_annual,5.10256624785586
MNE,econ,gdp_per_capita_ppp,22227.3079198329
MNE,econ,gdp_ppp,13830431125.0339
MAR,econ,gci_overall,58.48921619464729
MAR,econ,gdp_us,118096227400.092
MAR,econ,gdp_growth_annual,3.14850265040512
MAR,econ,gdp_per_capita_us,3222.20063433213
