country_code,year,gdp_us,gdp_growth_annual,gdp_per_capita_us,gdp_per_capita_growth_annual,gdp_per_capita_ppp,gdp_ppp
AZE,2016,37867518957.1975,-3.06359845351251,3880.73873089556,-4.14117490324828,14371.0227410092,140229738154.492
AZE,2017,40865558912.3867,0.153614646686307,4147.08971569171,-0.824348483223929,14121.4069355591,139152809949.428
AZE,2018,47112941176.4706,1.50040170699388,4739.84171028393,0.624884409708628,14555.7967348653,144681286267.109
AZE,2019,48047647058.8235,2.21870427670241,4793.58701966989,1.36668440801164,15041.2572872965,150763304910.39
AZE,2020,NA,NA,NA,NA,NA,NA
BHR,2010,25713271276.5957,4.33429917283131,20722.1372891347,-0.356144990939967,46873.0988793635,58162953475.447
BHR,2011,28776595744.6809,1.98351501159991,22514.2379458146,-0.991929406389502,47377.5724439003,60555691596.7436
BHR,2012,30749308510.6383,3.72810843046017,23654.3513912828,1.98922992662069,50675.582035476,65875368137.9427
BHR,2013,32539468085.1064,5.41683981012071,24744.296958551,4.20749884092879,51494.4117178119,67716644746.8625
BHR,2014,33387712765.9574,4.35039085252969,24989.4001204704,2.7066520460388,51101.9005266201,68275971746.1039
BHR,2015,31050638297.8723,2.48537855758804,22634.118645445,-0.187300110340388,45575.8500160498,62523275420.368
BHR,2016,32234973404.2553,3.55812811897778,22608.484275925,-0.359644844056533,44769.0337127306,63831285346.3079
BHR,2017,35473776595.7447,4.29094977756338,23742.9850166355,-0.475413149347432,47709.8738136618,71282082008.2729
BHR,2018,37652500000,1.77943344650697,23991.05667694,-3.10804991646285,47353.1183775409,74317830753.3293
BHR,2019,38574069148.9362,1.8191745112009,23503.977126673,-2.6311785567359,47002.5493359525,77139267898.7839
BHR,2020,NA,NA,NA,NA,NA,NA
BGD,2010,115279077465.226,5.57178818823149,781.153593557047,4.39096643861838,2439.06967674104,359946756345.02
BGD,2011,128637938711.386,6.46437912329563,861.758444349051,5.25309092668222,2620.82248355375,391220073587.411
BGD,2012,133355749482.478,6.52145878084202,883.105000541313,5.29826838878313,2937.58845156683,443598789939.633
BGD,2013,149990451022.29,6.01360565777871,981.839879150399,4.79439698837155,3143.51835686654,480218563286.77
BGD,2014,172885454931.453,6.06105935877214,1118.8536634927,4.85610832377365,3367.99552513598,520423230999.264
BGD,2015,195078678697.23,6.55263987879651,1248.45339778371,5.36877064933054,3555.50551000354,555570050290.634
BGD,2016,221415188000.475,7.11347821327269,1401.62062821515,5.95090343897091,3849.11143113288,608047366029.664
BGD,2017,249711027660.253,7.28417442269364,1563.91369862485,6.14209438214732,4161.08971339052,664403662063.264
BGD,2018,274039092455.306,7.86374303036237,1698.35039428122,6.73705130340723,4549.61764626729,734108282366.193
BGD,2019,302571254131.135,8.15268494677524,1855.73982408046,7.031583836105,4964.09138891893,809376043816.389
BGD,2020,NA,NA,NA,NA,NA,NA
BRB,2010,4530000000,-2.28645383951682,16056.3709766031,-2.6421460956206,16127.811383677301,4550155553.48827
BRB,2011,4657500000,-0.673289183222963,16458.3532105715,-0.973739961736314,16304.3824246065,4613928269.19212
BRB,2012,4610000000,-0.455606178464279,16249.5593937258,-0.705782959552593,15310.0059950864,4343448700.80602
BRB,2013,4677000000,-1.40656396517079,16451.1635759912,-1.61325589146156,15334.720366479,4359599661.30851
BRB,2014,4696500000,-0.124547101449281,16489.0722373387,-0.310043861155535,15175.4956415237,4322360546.09697
BRB,2015,4715000000,2.44870196122888,16525.0732500596,2.26953055511285,15510.824290378,4425610429.8278
BRB,2016,4830000000,2.47869868319133,16900.166552366,2.30945227743872,15952.0703078728,4559037885.70882
BRB,2017,4978000000,0.475110679192298,17391.4258663397,0.321712491817678,15788.8205162215,4519281462.81962
BRB,2018,5086500000,-0.580333154218167,17745.1934649963,-0.721845443364103,16056.6892690523,4602505468.77043
BRB,2019,5209000000,-0.0961355529131964,18148.2449264001,-0.229793192309359,16330.8876795581,4687373036.22517
BRB,2020,NA,NA,NA,NA,NA,NA
BLR,2010,57222490768.7143,7.79826682269731,6029.3967998293,7.98206918275517,15349.2281344273,145673123595.717
BLR,2011,61757788944.7236,5.37870744981015,6519.23019498892,5.57238583709254,16543.0437300092,156715098657.899
BLR,2012,65685102554.8759,1.68713553642841,6940.15925359735,1.78036177565718,18071.5055962673,171037674358.344
BLR,2013,75527984234.2342,1.00347084085645,7978.87261471076,0.987444297302417,18948.4684736964,179366145726.605
BLR,2014,78813839984.3506,1.72638485417002,8318.51268992675,1.63497132996298,18955.907025082,179597949624.117
BLR,2015,56454734396.5842,-3.82957055828379,5949.10630699748,-3.98264886374072,18041.2425036167,171204463522.202
BLR,2016,47722657820.6675,-2.52644643552364,5022.62664330491,-2.64870983124283,17725.7521791512,168421837005.779
BLR,2017,54726595249.1849,2.53218350023035,5761.74712023007,2.56748260752468,18280.1989190642,173630155305.786
BLR,2018,60031262269.3365,3.14919759374963,6330.0752464187,3.30979210664741,19345.2801947979,183460945382.086
BLR,2019,63080457022.6599,1.22209662862558,6663.29529282582,1.40004793095767,19997.0577636148,189309266271.823
BLR,2020,NA,NA,NA,NA,NA,NA
BEL,2010,480951629493.033,2.86429270764155,44141.8781415734,1.928764195703,39870.4948741712,434412405764.091
BEL,2011,522645519183.591,1.69451389861332,47348.5250202016,0.38003456979618,40942.372710454,451932718764.387
BEL,2012,496181260258.3,0.739217283058679,44673.1158755901,0.11640257847661,42290.7620520019,469720618339.766
BEL,2013,521642714407.843,0.459242192907709,46744.6625441516,-0.0131483860964465,43671.11959259,487343797679.386
BEL,2014,534678075827.361,1.57853314322614,47700.5403601178,1.12859572471172,44929.685593416,503619406808.679
BEL,2015,462149679343.822,2.04145900919961,40991.8081381432,1.45189336758756,46200.904454307,520878052195.13
BEL,2016,475739588764.759,1.26668640902095,41984.1030335609,0.755268919102846,48597.3999826201,550677647305.861
BEL,2017,502698069366.942,1.60808683450885,44192.6230270333,1.21741698308402,50596.6427973359,575544806089.258
BEL,2018,543734366831.215,1.81229599862863,47583.0749405066,1.34991515111142,54330.2871936942,620835125597.852
BEL,2019,533097455834.509,1.7438195246211,46420.6637668061,1.23881502431848,56348.5136836421,647109430311.199
BEL,2020,NA,NA,NA,NA,NA,NA
BLZ,2010,1377200000,3.0018036588508,4270.86434454699,0.507444335726476,7563.65016475826,2439004886.72861
BLZ,2011,1460800000,1.92203460496142,4423.48979672175,-0.476969670708343,7684.81762197575,2537811117.02841
BLZ,2012,1522900000,2.41348277836866,4505.62130177515,0.0613056576335111,7272.87001468807,2458230064.96457
BLZ,2013,1579400000,1.30212494008629,4568.50295763852,-0.958540330187702,7226.99483075387,2498480517.91407
BLZ,2014,1662800000,3.63535998738269,4705.60268956266,1.39147082072981,7170.52946398798,2533821314.57158
BLZ,2015,1723800000,2.84964236798051,4775.95564827821,0.693388315847557,7244.39107837677,2614739805.09176
BLZ,2016,1775100000,0.0850811970554588,4818.40390879479,-1.94351625489463,7179.46231905401,2644913918.3395
BLZ,2017,1836600000,1.87019515079834,4887.5772083381,-0.127525438356784,7108.86670023719,2671291731.08143
BLZ,2018,1871200000,2.07894927799144,4884.7341615523,0.133146835029436,7291.73463205945,2793252077.23765
BLZ,2019,1879613600,0.273680469166521,4815.1637107951,-1.59691599397446,7314.63199191617,2855288541.94045
BLZ,2020,NA,NA,NA,NA,NA,NA
BEN,2010,9535344283.47295,2.11406472648392,1036.53395164469,-0.711514734882627,2364.11835140337,21748137021.2126
BEN,2011,10693321953.6355,2.96375291904201,1130.27313181143,0.117033147649153,2416.32710692027,22860459982.9645
BEN,2012,11141358945.1349,4.811223315688,1145.14081099947,1.91961042433707,2498.49731338005,24308499989.2082
BEN,2013,12517845732.2095,7.19143372144946,1251.21051783537,4.24137827080384,2669.68982061252,26709146743.0221
BEN,2014,13284528654.0574,6.35767909791932,1291.40980818577,3.4393995757779,2833.41192647339,29146860808.5474
BEN,2015,11388160958.249,1.77815106030278,1076.79771601166,-1.00411206391,2886.83186680607,30530995255.4114
BEN,2016,11821066152.5979,3.33967342629693,1087.28783152256,0.525081923445825,3004.80918688439,32668486802.0226
BEN,2017,12701656930.6889,5.67155546944753,1136.59284704681,2.80512383112202,3044.51388698516,34023063767.8921
BEN,2018,14250985958.6727,6.69725946087986,1240.82946441954,3.818777310836,3237.77368242688,37185986155.8095
BEN,2019,14390709094.9386,6.86568733525598,1219.43267185875,4.00320685655214,3432.78130027653,40510770474.5397
BEN,2020,NA,NA,NA,NA,NA,NA
BTN,2010,1547991317.81183,11.9458959983757,2258.18314115595,10.7733678938038,6693.50614846034,4588418545.28801
BTN,2011,1777101316.67756,7.98261704055791,2563.2575266012,6.76852944787605,7295.84280502124,5058193225.03562
BTN,2012,1781281281.57912,5.11840085800534,2538.94590031276,3.87705671040119,7912.13336694868,5551018263.98396
BTN,2013,1756215665.09323,2.11997263298215,2472.71430857435,0.875532933700413,7989.65543098848,5674556893.9944
BTN,2014,1907090813.45906,5.77649568013724,2652.21458893197,4.47932669899049,8666.41956699771,6231640988.1671
BTN,2015,2003598212.99135,6.64223210535566,2752.66420790266,5.35000034174587,9500.76818875845,6915381146.16075
BTN,2016,2158972129.00307,8.1270335383894,2930.56298891838,6.8306110876733,10457.201800922,7703914681.55542
BTN,2017,2450364928.07302,4.65183467529606,3286.57470287488,3.40833897351105,11142.3999477275,8307416844.22731
BTN,2018,2446866404.93058,3.05512983672538,3243.48603638229,1.84944079898257,11624.9210323606,8769770677.28663
BTN,2019,2530547157.56678,5.46452256035737,3316.17571350084,4.26239959585244,12355.7935697174,9428607226.70275
BTN,2020,NA,NA,NA,NA,NA,NA
BOL,2010,19649631314.0482,4.12672195659312,1955.46154376367,2.42928040539165,5167.11391817954,51922209247.0798
BOL,2011,23963033430.5954,5.20409230814928,2346.33715481293,3.51097145123201,5460.25545403167,55765337780.2746
BOL,2012,27084497482.8616,5.12227576725965,2609.88081366788,3.45369876515103,5921.64947773198,61452959665.4717
BOL,2013,30659338880.3786,6.79601124124112,2908.20009458765,5.12757302091656,6624.80529343012,69841188330.1307
BOL,2014,32996188012.6821,5.46056967606722,3081.87882321413,3.84375971189313,7056.82836431613,75554052848.6329
BOL,2015,33000198248.3362,4.85718723248496,3035.97221350817,3.2827179402601,7133.87445757502,77543289207.737
BOL,2016,33941126200.0606,4.26392083751466,3076.65894989886,2.73204125606175,7499.77885938035,82736157918.0374
BOL,2017,37508642165.3366,4.1952063010676,3351.1240444427,2.69606227417954,8423.69680584065,94285208488.0407
BOL,2018,40287647930.4761,4.22362351118875,3548.59015508448,2.75215454115727,8866.37883394526,100661257927.575
BOL,2019,40895322843.7851,2.21670577750376,3552.0687602631,0.796551360122024,9110.55582043167,104890740216.212
BOL,2020,NA,NA,NA,NA,NA,NA
BIH,2010,17176781336.7644,0.865669260237084,4635.51777931783,1.69497615546726,9355.44237531214,34666329769.3326
BIH,2011,18644723860.9709,0.959511247241267,5092.55194328895,2.18103260847613,9976.45426287902,36525544935.8961
BIH,2012,17226849297.07,-0.821836474216894,4778.63608845506,0.724391991535285,10304.0791254154,37145916732.9068
BIH,2013,18178503835.4491,2.3498566632458,5131.39450642932,4.15170968115682,11016.5386621544,39027244947.2416
BIH,2014,18558343508.3435,1.15385109200403,5329.63504488766,2.91138307408076,11433.2224926214,39811669774.4469
BIH,2015,16211541820.2438,3.08916415179439,4727.27771157479,4.67465829628897,12010.715867216,41189080577.1119
BIH,2016,16913330693.9653,3.14980691561182,4994.68314045091,4.46250251203746,13072.11678878,44265677701.9916
BIH,2017,18080118128.3854,3.17143487487128,5394.59122017677,4.24085059121579,13797.790217834,46243666455.4064
BIH,2018,20183510561.2553,3.74007109201324,6072.18462285304,4.60140672282768,15387.584281639,51147237633.6842
BIH,2019,20164193806.88,2.67816082303464,6108.51069581338,3.39137122882423,16288.8302196838,53769428555.1762
BIH,2020,NA,NA,NA,NA,NA,NA
BWA,2010,12786654498.3514,8.5636307922089,6434.81572355331,6.72754365034484,13352.2946534712,26532411467.386
BWA,2011,15351972361.1477,6.04836145468988,7617.32515952037,4.55940268414021,14252.7130521564,28724946390.7421
BWA,2012,14380004175.1194,4.45614447059577,7050.57347186681,3.21934704173989,13590.5155297994,27718549539.3178
BWA,2013,14901750991.2012,11.3433969713497,7224.96528118842,10.1025808210442,14707.7019221216,30335164691.645
BWA,2014,16250781586.6579,4.14926225520402,7780.65338385068,2.84887622835024,16300.8685335942,34046222231.4244
BWA,2015,14420593484.0557,-1.69793542675974,6799.87017783413,-3.185967240982,15547.1643247545,32971120138.136
BWA,2016,15646354089.458,4.30376744802675,7243.87025286676,2.40944602605877,17260.3047104121,37281291597.4263
BWA,2017,17405588070.4332,2.90399773210927,7893.23253363666,0.795451546342434,17253.2806291006,38045692207.0873
BWA,2018,18663265549.0196,4.47883655345764,8279.60173877574,2.20777715684612,18063.7639328552,40717999938.9111
BWA,2019,18340480936.0444,2.96612564781233,7961.32518123885,0.750498412768948,18552.7532590413,42739922024.5936
BWA,2020,NA,NA,NA,NA,NA,NA
BRA,2010,2208871646202.82,7.52822583005563,11286.2430162457,6.52437280430098,14299.5516971693,2798617241523.41
BRA,2011,2616200980392.16,3.97442540583816,13245.6124995448,3.02640687298958,15040.0581828206,2970630083312.7
BRA,2012,2465188674415.03,1.92115031836305,12370.0242007149,1.01450977525144,15046.2898798158,2998534424980.66
BRA,2013,2472806919901.67,3.00484630505706,12300.3248822758,2.10891183467071,15588.7262064568,3133893649534.8
BRA,2014,2455993625159.37,0.503955740242247,12112.5882059697,-0.352479217688355,15718.5656477083,3187155079572.03
BRA,2015,1802214373741.32,-3.54576339269425,8814.00098681261,-4.35148398862317,14744.1129133865,3014754849735.88
BRA,2016,1795700168991.49,-3.27591690782192,8710.09668954121,-4.0694071643008,14256.1632471211,2939094210373.69
BRA,2017,2062831045935.95,1.32286905404399,9925.38623770041,0.508336053889508,14519.8491302518,3017715870282.25
BRA,2018,1885482534238.33,1.31722399870793,9001.23424863499,0.526155826049262,14951.8109956354,3131945876397.82
BRA,2019,1839758040765.62,1.13658557200958,8717.18627810819,0.379344236418362,15299.9872589341,3229055074104.07
BRA,2020,NA,NA,NA,NA,NA,NA
BRN,2010,13707370737.0737,2.59896574643226,35269.5531076448,1.34764938748842,80277.5456882089,31199547021.5396
BRN,2011,18525319977.7407,3.74531835205994,47055.8411171808,2.4166421030224,83935.012512764,33044207206.1251
BRN,2012,19047940300.8963,0.912841670964411,47740.5149036597,-0.427894473886155,88247.7277411733,35209872643.723
BRN,2013,18093829923.2737,-2.12602851740175,44740.085018517,-3.44062744548282,83787.0606229269,33885246844.1847
BRN,2014,17098342541.4365,-2.50835256644561,41726.7839720342,-3.78074098644481,81373.018073832907,33344140243.0964
BRN,2015,12930394937.8137,-0.392383749502031,31164.5620291141,-1.62587446499988,62541.680359491,25948980972.9153
BRN,2016,11400854267.7188,-2.47791771833224,27157.8234104784,-3.61459125002401,56296.0197678199,23633069098.5308
BRN,2017,12128104859.1498,1.32860255161715,28572.1467776509,0.213081517950215,60995.6811141379,25891019749.5614
BRN,2018,13567351175.0315,0.0522377907767719,31628.3287914349,-0.99478850862225,61859.9779118091,26535579845.0055
BRN,2019,13469422958.5105,3.86910986506845,31086.7511188028,2.83278005455874,64847.6517376043,28097514783.1279
BRN,2020,NA,NA,NA,NA,NA,NA
BGR,2010,50381825504.2642,0.559446489731144,6812.40633845402,1.22358817782759,14879.2670141409,110041092250.514
BGR,2011,57386216850.3377,2.35455692273156,7809.42506245471,3.01299272748805,15667.3081208607,115128518949.148
BGR,2012,54033250328.5151,0.356586982837044,7395.84980340721,0.939559723666306,16247.4904781752,118702345714.615
BGR,2013,55615397665.5809,0.325769436153124,7655.12970759319,0.888813874846846,16588.9333463683,120520508488.7
BGR,2014,56901994980.3283,1.88546463842944,7876.86646539994,2.46621959194877,17561.382132399,126862335718.758
BGR,2015,50647442756.7445,3.98985171362301,7055.93567291245,4.65550060015489,18343.1107773187,131666684071.597
BGR,2016,53806894796.3801,3.82043453021177,7548.85500737534,4.5511721075455,20019.5912818443,142696083169.738
BGR,2017,58971520599.2509,3.50275153013627,8334.08172775332,4.2615482305109,21455.5643632836,151818436289.683
BGR,2018,66230155099.5775,3.09244765360886,9427.73043039881,3.83955211868788,23634.1733970566,166030942578.739
BGR,2019,68558815111.6199,3.694308379839,9828.14851478139,4.42679344343635,25312.0802278685,176571022082.436
BGR,2020,NA,NA,NA,NA,NA,NA
BFA,2010,10109618964.2848,8.44628157707625,647.835846453449,5.22095124304303,1502.10346982341,23440650603.0472
BFA,2011,12080296644.0643,6.62256261306693,751.172957247699,3.46209643076601,1586.5715557449,25515102554.621
BFA,2012,12561016091.4673,6.45267237953146,758.000701423857,3.30921422081256,1619.40001222911,26835475975.0516
BFA,2013,13444301139.1384,5.79258484509867,787.47017629755,2.68482706789037,1683.10741055173,28735314121.1823
BFA,2014,13943016923.9017,4.32684561452976,792.846778432074,1.28210166273597,1692.30439694524,29760893893.8537
BFA,2015,11832159275.603,3.9212287937935,653.32697954543,0.910962329544375,1713.51937899955,31032905189.7743
BFA,2016,12833363370.174,5.95797670754024,688.249662758849,2.91355650684648,1895.29221999772,35340335154.5367
BFA,2017,14106956830.0857,6.20348941121868,734.994429826895,3.17725765328025,2044.38187401171,39238401912.359
BFA,2018,16059910870.6239,6.73123560805429,813.096848960038,3.71461846870629,2171.97396576064,42899819803.8102
BFA,2019,15990803569.9961,5.69943493424034,786.895631290168,2.7354586182035,2274.71973639652,46225439607.3739
BFA,2020,NA,NA,NA,NA,NA,NA
BDI,2010,2032135246.50004,5.12416330338039,234.235646874999,1.75637635285388,663.054795239364,5752399507.68822
BDI,2011,2235820867.82743,4.03260249625296,249.577979366801,0.748442778960595,681.971621284674,6109378663.94635
BDI,2012,2333308099.46249,4.44670822214543,252.358979858344,1.19805667252835,690.688140462063,6386094258.45455
BDI,2013,2451625332.74584,4.9241952612883,256.976002796754,1.68746987596798,740.984230793905,7069203706.21655
BDI,2014,2705783272.07443,4.24065164368079,274.857947913846,1.02152974753199,777.041557228105,7649427870.69596
BDI,2015,3104394858.11518,-3.9000030859375,305.549772797441,-6.88640571719623,841.646357215727,8551152238.70251
BDI,2016,2959640987.29943,-0.600020000546493,282.193130404814,-3.70833606243559,796.944387318245,8358351140.30498
BDI,2017,3172292379.36329,0.500009998779461,292.997630684415,-2.6469412215971,773.571858394255,8375481076.5592
BDI,2018,3036931818.18182,1.60993308234522,271.752044376648,-1.55740735383216,780.074937173306,8717632291.23795
BDI,2019,3012334881.64057,1.84247667669986,261.247472515742,-1.29480274901135,784.92698867139,9050663437.03456
BDI,2020,NA,NA,NA,NA,NA,NA
CPV,2010,1664310769.55229,1.46679009706938,3378.25485950035,0.23453418287653,5692.43355675897,2804400161.47153
CPV,2011,1865915544.12445,3.96888634471986,3740.38909850629,2.67629883828522,5966.87192203053,2976609859.53646
CPV,2012,1741809808.96442,1.08191827877127,3447.5240412173,-0.194322592704921,5818.97216188302,2939948400.20897
CPV,2013,1850470042.43281,0.802797600574223,3615.97904131099,-0.480116296055641,5792.82927357678,2964468795.09437
CPV,2014,1859898513.26858,0.611212666207877,3588.6740539538,-0.654704681340107,5748.17387420973,2979100325.6128
CPV,2015,1596800287.16405,1.00686370684559,3043.01398430098,-0.239305247553261,5994.37283245344,3145505183.22012
CPV,2016,1662998678.36743,4.70579148684654,3130.96338552381,3.44355627677196,6322.84181052256,3358352136.29182
CPV,2017,1769787215.14611,3.70203920948767,3292.64575457372,2.47670836853513,6643.20460974262,3570702548.12283
CPV,2018,1966983316.56524,4.53116168333302,3617.32748873182,3.32584693684328,7031.35818821982,3823420547.93373
CPV,2019,1981845740.35828,5.66775245955813,3603.78179304514,4.48259658264438,7489.21150258395,4118579527.6735
CPV,2020,NA,NA,NA,NA,NA,NA
KHM,2010,11242275198.9783,5.96307857538696,785.502282874113,4.34457427422035,2427.24331442713,34739220891.6637
KHM,2011,12829541141.0127,7.0695699458918,882.275492640073,5.38187244910158,2611.30598974098,37972104979.2572
KHM,2012,14054443213.4639,7.31334550530008,950.880345993697,5.57786320621257,2868.73751520968,42401242881.6309
KHM,2013,15227991395.2201,7.35666514887971,1013.4204006154,5.59997282280331,3045.59055549898,45764054822.9921
KHM,2014,16702610842.4025,7.14257110074297,1093.49619050796,5.40178261075791,3185.33689790783,48654438003.1038
KHM,2015,18049954289.4229,7.03608717929632,1162.90491997151,5.33323300295301,3388.73741997749,52598070984.9857
KHM,2016,20016747754.0192,7.03096677600881,1269.59125737542,5.3687319417409904,3675.03792052601,57941724641.1238
KHM,2017,22177200511.5811,6.8290824484082,1385.2599796333,5.20676239634763,3928.37368825169,62890960721.9283
KHM,2018,24571753583.4922,7.469169206999,1512.12670972847,5.87937290487541,4260.6589650485,69234847528.9271
KHM,2019,27089389786.979,7.05410693233065,1643.12138876539,5.51682776902354,4583.01645053007,75558093198.3549
KHM,2020,NA,NA,NA,NA,NA,NA
CMR,2010,26169323292.5278,3.4225076411544,1286.51557161767,0.619379564665024,2681.88681699506,54552906079.2194
CMR,2011,29375448542.4466,4.12927716056967,1405.09439231907,1.31442704875386,2773.89666656205,57992159983.0529
CMR,2012,29102772799.0038,4.54326501566733,1354.54561274707,1.72655349970381,2855.44615572722,61350020204.4768
CMR,2013,32357345500.9885,5.40426570971736,1465.63884316769,2.57771065589442,3002.61078104672,66289532991.1811
CMR,2014,34989493826.2179,5.88405932668046,1542.62026621531,3.06183608083622,3185.3551485686,72249773159.4018
CMR,2015,30928653813.8538,5.6514637436283,1327.50301711492,2.85576646935637,3260.52496906015,75964910602.352
CMR,2016,32643697595.8378,4.64848155087741,1364.33011041997,1.90102437354408,3405.05758901073,81471243200.7112
CMR,2017,35009262788.15,3.54908731822189,1425.10781805333,0.853486026498842,3554.5251558947,87320624933.3413
CMR,2018,38694156862.9922,4.06248684068682,1534.49370193468,1.37927140120948,3691.33429266919,93081560370.1737
CMR,2019,39007354359.2798,3.72071142232247,1507.45020591288,1.07464958521595,3803.45724026778,98419704862.9205
CMR,2020,NA,NA,NA,NA,NA,NA
CAN,2010,1613464422811.13,3.08949461982786,47448.0132198383,1.94962818944229,40019.9262502347,1360873149927.42
CAN,2011,1788647906047.76,3.14688137207058,52087.446383568,2.14230900946657,41569.449617197,1427466965184.4
CAN,2012,1828689329348.99,1.76222254945881,52678.3901234772,0.663247994866836,42290.9654102745,1468097961846.59
CAN,2013,1847208522155.34,2.3291225062102,52652.5936828278,1.25361381330025,44298.5787342765,1554125000000
CAN,2014,1803533209844.65,2.87003607545671,50893.4467137547,1.84102612431141,45753.7505547994,1621395561291.92
CAN,2015,1556129524418.21,0.659176863558869,43585.5119817751,-0.089285801148975,44670.0805385838,1594851775821.65
CAN,2016,1528243213982.08,1.00139441390405,42322.4847803038,-0.135842621321913,46472.3402486315,1678092366067.54
CAN,2017,1649878054226.82,3.17072989658753,45148.5527061655,1.94591044369884,48490.3794987481,1771999503434.57
CAN,2018,1716262621082.22,2.01363918733426,46313.1713712961,0.597463532971702,50939.392593709,1887700039980.41
CAN,2019,1736425629519.96,1.65604084498516,46194.7252255167,0.218665438652721,51668.9145456827,1942196366113.28
CAN,2020,NA,NA,NA,NA,NA,NA
TCD,2010,10668102734.8132,13.5501008595489,892.568720336954,9.82604764547628,1819.69476740729,21749239338.5403
TCD,2011,12172309522.6171,0.0828697984381961,984.735891490329,-3.22747871539843,1797.74936020364,22221960066.2343
TCD,2012,12367363677.6199,8.88257607170316,967.352797482929,5.27357399354591,1730.79369285424,22127764664.7183
TCD,2013,12953535495.8781,5.70000136285864,979.812409638156,2.21669837698148,1569.05977227626,20743635470.8357
TCD,2014,13940768065.6063,6.89998504532166,1020.28820350586,3.43301682181132,1677.09069926991,22915027717.8257
TCD,2015,10950392219.9104,2.76767568484473,776.019532308037,-0.490774024279588,1820.05939283423,25682812590.799
TCD,2016,10097778353.7651,-6.25552708545281,693.449386475774,-9.15696640169109,1664.51167153119,24238063013.9389
TCD,2017,10000395242.1457,-2.98869598553931,665.94835269506,-5.92877662311096,1587.03105963951,23832085166.556
TCD,2018,11239167048.4916,2.37403780037786,726.149881109447,-0.674995563522543,1614.71782309205,24992200401.0808
TCD,2019,11314951342.7807,3.24718191743429,709.540310138533,0.209857602815163,1649.52917196648,26304837163.7321
TCD,2020,NA,NA,NA,NA,NA,NA
CHL,2010,218537551220.071,5.84417729578996,12808.034586422,4.75022381395627,18161.8039224929,309886433252.476
CHL,2011,252251992029.442,6.11091882913644,14637.2402355403,5.05778792023305,20342.5709204911,350575241993.673
CHL,2012,267122320056.702,5.31862800041414,15351.5513257697,4.3092175035857,21507.7074027908,374241571983.029
CHL,2013,278384345259.377,4.045004298149,15842.9408052125,3.03152589042499,22439.2783559589,394291936706.68
CHL,2014,260541629960.664,1.76673978363866,14670.996760602,0.692556386631964,22786.6556023986,404667282590.117
CHL,2015,243919085308.936,2.30376703612392,13574.171830724,1.10594434535712,22698.5494450875,407878247566.731
CHL,2016,250440136356.127,1.71108928867399,13753.5944374598,0.372104022166425,23437.5976745843,426776809813.147
CHL,2017,277044950259.009,1.18857258229855,14999.3700885512,-0.24332399603442,24548.1876999972,453415803473.349
CHL,2018,298258019275.049,3.94932089095181,15924.7942393064,2.51338504277558,25512.7684280203,477832721931.34
CHL,2019,282318159744.65,1.05444255073994,14896.4538665789,-0.133968534486016,27002.2617508326,511747890787.726
CHL,2020,NA,NA,NA,NA,NA,NA
CHN,2010,6087163874512.21,10.6358710645426,4550.4531077571,10.102832622576,9253.76518767716,12378807960381.7
CHN,2011,7551500124203.36,9.55083217886425,5618.13226711952,9.02717442496454,10299.870694002,13844365195928.9
CHN,2012,8532229986993.65,7.86373644864966,6316.91831760216,7.3394689939057,11197.5969363537,15124538193948.2
CHN,2013,9570406235659.64,7.76615009763002,7050.64627124287,7.23540946980093,11923.7526189386,16185063329894.8
CHN,2014,10475682920594.5,7.42576365632598,7678.59948587483,6.88322917884565,12549.7718312938,17121277216279.1
CHN,2015,11061553079876.4,7.04132887877194,8066.94263493557,6.49879213360525,12978.7689105711,17796747505553.3
CHN,2016,11233276536737.2,6.84876220493844,8147.93770548839,6.27176269119451,13572.6199886903,18712096136707.7
CHN,2017,12310409370892.8,6.94720079330668,8879.43866711346,6.35090474338422,14344.4212394407,19887033884254.4
CHN,2018,13894817549374.2,6.74977383254181,9976.67713725865,6.26420964046642,15614.3052820791,21746511395510
CHN,2019,14342903006431.3,6.11011828768078,10261.6792453621,5.73167279652979,16829.8670782368,23523357663257.7
CHN,2020,NA,NA,NA,NA,NA,NA
COL,2010,286563105192.456,4.49465897070922,6336.70947398466,3.40253313166517,10731.6459149098,485313992984.547
COL,2011,334943871931.745,6.94789198173555,7335.16693447605,5.91724426422576,11604.102283016,529875186711.481
COL,2012,370921320483.841,3.91263576716115,8050.2553716705,2.98127287338662,12018.6512847411,553768023392.024
COL,2013,382116126448.555,5.13399351995672,8218.34784431477,4.18482189717086,12727.764931531,591783692551.881
COL,2014,381112119657.445,4.49903000110972,8114.3439208516,3.44839523191438,13307.4245015783,625019201607.325
COL,2015,293481748240.779,2.95590137527523,6175.87602970259,1.75788371739232,13265.7972569151,630399533935.377
COL,2016,282825009887.458,2.08738250162794,5870.77795724164,0.70068863785022,13859.0862651647,667662146060.452
COL,2017,311883730690.129,1.35936086788746,6376.70671552601,-0.163409332080448,14219.5328183657,695475131899.146
COL,2018,333568923004.469,2.5153244557176,6716.91159778134,0.964597424962776,15055.6853046331,747681231031.764
COL,2019,323615979418.651,3.26021670173643,6428.67620562768,1.86865603969967,16012.4457431478,806057599777.783
COL,2020,NA,NA,NA,NA,NA,NA
COD,2010,21565720044.4634,7.10797657581392,334.021572573152,3.5988403230232,633.913123650304,40927874364.0422
